study_accession,reads_accession,fastq_1,fastq_2,library_layout,library_strategy,platform
PRJEB51728,ERR10889188,/Users/timrozday/Documents/Pipelines/rrap/reads/ERR10889056_1.mini_400k.fastq.gz,/Users/timrozday/Documents/Pipelines/rrap/reads/ERR10889056_2.mini_400k.fastq.gz,paired,wgs,illumina
